Patent,Cit_Year,Citation
6010237,1999,5896085
6010237,1999,5907196
6010238,1991,4998489
6010238,1994,5343401
6010238,1995,5379707
6010238,1995,5390126
6010238,1996,5558031
6010238,1997,5646861
6010238,1997,5648908
6010239,1987,4656463
6010239,1989,4803348
6010239,1992,5113351
6010239,1996,5509572
6010240,1978,4074900
6010240,1990,4890931
6010240,1992,5167448
6010240,1994,5338114
6010241,1981,4253177
6010241,1992,5083300
6010241,1994,5377171
6010241,1998,5742565
6010242,1993,5260919
6010242,1998,5838639
6010243,1982,4336329
6010243,1987,4701415
6010243,1995,5418131
6010243,1997,5635626
6010244,1976,3991801
6010244,1980,4189050
6010244,1980,4191230
6010244,1980,4196030
6010244,1980,4235653
6010244,1980,4241865
6010244,1981,4249982
6010244,1981,4252238
6010244,1981,4285376
6010244,1982,4337889
6010244,1984,4428477
6010244,1985,4518087
6010244,1985,4532652
6010244,1986,4573203
6010244,1986,4617683
6010244,1987,4713839
6010244,1988,4736450
6010244,1988,4744674
6010244,1988,4767229
6010244,1988,4778282
6010244,1988,4782951
6010244,1988,4786190
6010244,1989,4846585
6010244,1989,4877336
6010244,1990,4923309
6010244,1990,4925316
6010244,1991,5007142
6010244,1991,5007143
6010244,1991,5010627
6010244,1991,5020194
6010244,1991,5023122
6010244,1991,5033868
6010244,1991,5063644
6010244,1991,5067208
6010244,1991,5070583
6010244,1992,5088971
6010244,1992,5092684
6010244,1992,5092831
6010244,1992,5100246
6010244,1992,5112138
6010244,1992,5116301
6010244,1992,5121997
6010244,1992,5129734
6010244,1992,5131121
6010244,1992,5152613
6010244,1992,5161286
6010244,1993,5186543
6010244,1993,5189764
6010244,1993,5211482
6010244,1993,5221143
6010244,1993,5224779
6010244,1994,5283932
6010244,1994,5301394
6010244,1994,5301395
6010244,1995,5405478
6010244,1995,5425825
6010244,1995,5426830
6010244,1995,5431760
6010244,1995,5435864
6010244,1995,5442837
6010244,1995,5442838
6010244,1995,5448807
6010244,1995,5448808
6010244,1995,5456928
6010244,1996,5482375
6010244,1997,5669715
6010244,1997,5682730
6010244,1999,5911508
6010245,1976,3974958
6010245,1978,4096987
6010245,1985,4557956
6010245,1986,4597102
6010245,1989,4834255
6010245,1991,5071025
6010245,1991,5073035
6010245,1992,5104236
6010245,1993,5222812
6010245,1994,5288150
6010245,1994,5328267
6010245,1994,5328268
6010245,1994,5358335
6010245,1994,5375929
6010245,1995,5468528
6010245,1996,5482318
6010245,1996,5538155
6010245,1996,5556205
6010245,1998,5762421
6010246,1995,5407281
6010246,1996,5558445
6010246,1997,5634724
6010246,1997,5683183
6010247,1988,4788758
6010247,1989,4867581
6010247,1994,5316393
6010247,1996,5547291
6010247,1996,5560717
6010248,1990,4958946
6010248,1991,5044783
6010249,1979,4168108
6010249,1991,5013110
6010249,1992,5138676
6010249,1993,5214730
6010249,1997,5611012
6010250,1989,4834487
6010251,1990,4919506
6010251,1991,4981335
6010251,1993,5195155
6010251,1994,5351330
6010251,1994,5353294
6010251,1995,5408493
6010251,1996,5542018
6010251,1997,5689378
6010251,1998,5751877
6010251,1998,5841923
6010251,1999,5883748
6010252,1993,5181057
6010253,1991,4994835
6010253,1991,4994836
6010254,1976,3941312
6010254,1986,4605167
6010254,1991,5034308
6010254,1994,5320250
6010254,1996,5504516
6010254,1996,5574530
6010254,1998,5746373
6010255,1986,4612267
6010255,1987,4633804
6010255,1994,5368054
6010255,1995,5395803
6010255,1995,5454871
6010255,1997,5650251
6010255,1999,5858475
6010255,1999,5868866
6010256,1983,4371250
6010256,1994,5311235
6010256,1996,5579076
6010256,1997,5669035
6010256,1999,5860037
6010257,1978,4108706
6010257,1984,4468274
6010257,1985,4497682
6010257,1986,4614949
6010257,1987,4707221
6010257,1988,4784714
6010257,1990,4896166
6010257,1990,4910602
6010257,1990,4938616
6010257,1990,4947185
6010257,1991,5036338
6010257,1993,5265966
6010257,1993,5267800
6010257,1994,5366302
6010257,1996,5487337
6010257,1996,5497701
6010257,1996,5503483
6010257,1996,5524185
6010257,1996,5524993
6010257,1996,5560293
6010257,1997,5606314
6010257,1997,5696499
6010257,1998,5727135
6010258,1992,5095316
6010258,1994,5297878
6010258,1995,5466075
6010258,1996,5548317
6010258,1997,5611629
6010258,1998,5712673
6010258,1998,5815190
6010259,1985,4558329
6010259,1992,5144331
6010259,1992,5162816
6010259,1996,5501537
6010259,1998,5769549
6010259,1998,5820274
6010260,1985,4536160
6010260,1989,4823294
6010260,1990,4974183
6010260,1992,5143462
6010260,1994,5334976
6010260,1995,5448446
6010260,1995,5452960
6010260,1995,5458425
6010260,1996,5497151
6010261,1984,4484734
6010261,1988,4763889
6010261,1991,5028041
6010261,1992,5168316
6010261,1996,5584590
6010262,1976,3971140
6010262,1981,4294557
6010262,1984,4449763
6010262,1995,5383643
6010262,1995,5419704
6010263,1978,4090647
6010263,1978,4100549
6010263,1979,4146410
6010263,1979,4148670
6010263,1979,4157874
6010263,1980,4191596
6010263,1981,4263059
6010263,1982,4313769
6010263,1984,4486241
6010263,1986,4594424
6010263,1987,4685820
6010263,1988,4717431
6010263,1988,4783185
6010263,1988,4792252
6010263,1989,4838957
6010263,1989,4848947
6010263,1989,4875602
6010263,1990,4909400
6010263,1990,4961794
6010263,1995,5411344
6010264,1992,5125757
6010264,1995,5419646
6010265,1975,3861810
6010265,1984,4433928
6010265,1984,4470425
6010265,1986,4628950
6010265,1987,4671689
6010265,1989,4810122
6010265,1992,5137387
6010265,1994,5349972
6010265,1999,5875791
6010266,1981,4286005
6010266,1984,4452262
6010266,1988,4764046
6010266,1988,4776718
6010266,1989,4822193
6010266,1989,4841996
6010266,1989,4854759
6010266,1990,4913175
6010266,1992,5097853
6010267,1977,4023711
6010267,1978,4089440
6010267,1984,4457472
6010267,1988,4776716
6010267,1992,5165811
6010267,1993,5186392
6010267,1994,5364198
6010268,1977,4008968
6010268,1983,4368746
6010268,1983,4389132
6010268,1984,4483636
6010268,1987,4693623
6010268,1987,4706807
6010268,1989,4856136
6010268,1989,4886388
6010268,1990,4934011
6010268,1991,5018894
6010268,1993,5197815
6010268,1993,5240339
6010268,1994,5328283
6010268,1994,5353819
6010268,1996,5823206
6010270,1983,4374627
6010270,1985,4511274
6010270,1991,5037229
6010271,1975,3904300
6010271,1977,4003667
6010271,1982,4353660
6010271,1982,4355543
6010271,1985,4504166
6010271,1987,4639159
6010271,1989,4875794
6010271,1991,5011321
6010271,1991,5066159
6010271,1991,5066160
6010271,1992,5154530
6010271,1993,5188477
6010271,1994,5284398
6010271,1994,5286131
6010271,1995,5395176
6010271,1995,5464296
6010271,1996,5496125
6010271,1996,5551791
6010271,1996,5564853
6010271,1997,5597258
6010271,1997,5655848
6010271,1997,5672023
6010271,1998,5772337
6010271,1998,5772352
6010272,1976,3951557
6010272,1978,4101227
6010272,1979,4154544
6010272,1983,4386869
6010273,1975,3858992
6010273,1975,3921257
6010274,1975,3921364
6010274,1978,4115019
6010274,1983,4370081
6010274,1986,4600332
6010274,1988,4757664
6010274,1995,5419538
6010274,1995,5419650
6010274,1997,5609434
6010274,1997,5689873
6010274,1997,5700103
6010274,1998,5795118
6010275,1978,4090694
6010275,1981,4288061
6010275,1982,4348266
6010275,1987,4662611
6010275,1987,4674911
6010275,1988,4784515
6010275,1992,5125762
6010275,1993,5238228
6010275,1994,5314261
6010275,1994,5316815
6010275,1995,5378088
6010275,1995,5403112
6010275,1996,5568913
6010275,1997,5607252
6010275,1997,5645368
6010275,1997,5660496
6010275,1998,5720470
6010276,1975,3862737
6010276,1976,3938776
6010276,1980,4202145
6010276,1984,4434975
6010276,1987,4712764
6010276,1990,4901497
6010276,1991,4986042
6010276,1991,5044601
6010276,1992,5174083
6010276,1993,5205942
6010276,1993,5265836
6010277,1982,4332503
6010277,1982,4342525
6010277,1984,4490068
6010277,1986,4627763
6010277,1989,4850737
6010277,1989,4861185
6010277,1990,4974991
6010277,1992,5131631
6010277,1993,5267808
6010277,1995,5419537
6010277,1996,5486065
6010278,1979,4171674
6010278,1983,4398487
6010278,1984,4439070
6010278,1984,4474129
6010278,1995,5410979
6010278,1995,5421413
6010278,1995,5460463
6010278,1998,5722340
6010278,1998,5738034
6010279,1990,4920712
6010280,1994,5299888
6010280,1996,5562366
6010281,1992,5161920
6010281,1998,5810518
6010281,1998,5829923
6010281,1999,5921724
6010283,1977,4049380
6010283,1978,4083605
6010283,1985,4556424
6010283,1986,4593776
6010283,1987,4642003
6010283,1988,4743515
6010283,1989,4869329
6010283,1990,4907665
6010283,1990,4971485
6010283,1991,5066553
6010283,1993,5186739
6010283,1996,5541006
6010283,1997,5658395
6010283,1997,5697042
6010283,1998,5716170
6010283,1998,5766742
6010283,1998,5776588
6010283,1998,5776593
6010283,1998,5806934
6010283,1998,5821441
6010284,1995,5379510
6010284,1995,5429461
6010285,1990,4917557
6010285,1991,5056624
6010285,1992,5106246
6010285,1993,5213458
6010285,1995,5427485
6010285,1996,5547333
6010285,1998,5765701
6010285,1998,5775858
6010285,1998,5797712
6010286,1988,4780034
6010286,1990,4957250
6010286,1992,5085382
6010286,1993,5201481
6010286,1993,5217184
6010286,1993,5273806
6010286,1996,5520357
6010286,1996,5540402
6010287,1975,3912139
6010287,1976,3972500
6010287,1978,4111449
6010287,1978,4121849
6010287,1984,4464089
6010287,1987,4650383
6010287,1988,4770579
6010287,1990,4921152
6010287,1990,4934572
6010287,1992,5092504
6010287,1992,5127564
6010287,1995,5409335
6010287,1995,5427487
6010287,1995,5443586
6010288,1984,4460301
6010288,1998,5755543
6010289,1976,3982575
6010289,1977,4024899
6010289,1979,4168731
6010289,1985,4508477
6010289,1987,4674931
6010289,1988,4790703
6010289,1990,4900208
6010289,1993,5238342
6010289,1995,5460468
6010289,1996,5538378
6010290,1986,4572718
6010290,1996,5562378
6010290,1997,5674034
6010291,1975,3861526
6010291,1975,3861527
6010291,1989,4836372
6010291,1991,5056976
6010291,1993,5255898
6010291,1995,5395197
6010291,1995,5415511
6010292,1990,4968064
6010292,1998,5741578
6010292,1998,5762374
6010293,1997,5678813
6010294,1976,3974925
6010294,1978,4071155
6010294,1991,4993914
6010294,1996,5485691
6010294,1996,5516250
6010294,1996,5584646
6010295,1976,3938676
6010295,1979,4168009
6010295,1981,4304190
6010295,1984,4465012
6010295,1986,4568232
6010295,1988,4784560
6010295,1991,5024568
6010295,1996,5564878
6010295,1997,5613820
6010296,1982,4321004
6010296,1986,4632627
6010296,1988,4752177
6010296,1990,4915567
6010296,1992,5105915
6010296,1992,5120017
6010296,1992,5135350
6010296,1994,5322496
6010296,1994,5362125
6010296,1995,5413449
6010296,1995,5417541
6010296,1997,5593271
6010296,1997,5595470
6010296,1999,5911465
6010297,1981,4264259
6010297,1981,4282621
6010297,1983,4373847
6010297,1984,4443150
6010297,1984,4488325
6010297,1985,4553895
6010297,1986,4589813
6010297,1986,4605353
6010297,1986,4630989
6010297,1987,4634334
6010297,1987,4648781
6010297,1987,4664582
6010297,1987,4674941
6010297,1987,4695216
6010297,1988,4728242
6010297,1988,4735542
6010297,1988,4759678
6010297,1988,4767254
6010297,1988,4784567
6010297,1989,4815918
6010297,1989,4818170
6010297,1989,4830563
6010297,1989,4861217
6010297,1989,4865508
6010297,1989,4887954
6010297,1990,4915568
6010297,1990,4938647
6010297,1990,4946330
6010297,1990,4963068
6010297,1990,4973213
6010297,1991,4988254
6010297,1993,5212846
6010297,1994,5297921
6010297,1994,5348437
6010297,1995,5388947
6010297,1995,5454682
6010297,1997,5683219
6010298,1982,4325668
6010298,1982,4339224
6010298,1984,4466771
6010298,1987,4685857
6010298,1987,4685858
6010298,1988,4759682
6010298,1989,4827548
6010298,1989,4845792
6010298,1989,4850788
6010298,1992,5160236
6010298,1993,5257894
6010298,1993,5259081
6010298,1994,5284414
6010298,1994,5299904
6010298,1994,5305486
6010298,1995,5380144
6010298,1995,5391041
6010298,1995,5393192
6010298,1995,5433580
6010298,1998,5832555
6010299,1979,4175899
6010299,1984,4449879
6010299,1984,4482130
6010299,1994,5322403
6010299,1994,5375963
6010300,1983,4367997
6010300,1989,4878659
6010300,1991,5000657
6010300,1991,5014974
6010300,1992,5145159
6010300,1993,5261522
6010300,1994,5322272
6010300,1994,5368288
6010300,1995,5433429
6010300,1995,5433582
6010301,1986,4591311
6010301,1993,5192184
6010302,1985,4551063
6010302,1986,4571935
6010302,1996,5498131
6010303,1986,4573358
6010303,1990,4895026
6010303,1992,5097711
6010303,1992,5141391
6010303,1996,5541857
6010303,1997,5594665
6010303,1997,5679900
6010304,1991,5015150
6010305,1988,4762465
6010305,1993,5193981
6010305,1995,5399070
6010305,1995,5419682
6010306,1976,3955441
6010306,1977,4035093
6010306,1978,4119389
6010306,1979,4140435
6010306,1980,4225265
6010306,1983,4396352
6010306,1989,4810145
6010306,1989,4884947
6010306,1990,4936751
6010306,1993,5180284
6010306,1994,5304037
6010306,1994,5372480
6010306,1995,5433585
6010306,1995,5458464
6010306,1996,5520515
6010306,1997,5653349
6010306,1998,5722814
6010307,1975,3910531
6010307,1977,4021135
6010307,1977,4055950
6010307,1978,4075500
6010307,1978,4080100
6010307,1979,4132499
6010307,1979,4140433
6010307,1979,4143992
6010307,1980,4204799
6010307,1980,4236083
6010307,1982,4324985
6010307,1984,4447738
6010307,1987,4655122
6010307,1988,4720640
6010307,1988,4784570
6010307,1989,4859140
6010307,1994,5332354
6010307,1995,5457346
6010307,1997,5599172
6010307,1998,5711653
6010307,1998,5827044
6010308,1997,5669760
6010309,1982,4332531
6010309,1985,4528813
6010309,1987,4637781
6010309,1989,4809504
6010309,1989,4823552
6010309,1990,4904161
6010309,1995,5468126
6010309,1999,5881629
6010310,1982,4358730
6010310,1983,4388578
6010310,1985,4499408
6010310,1990,4935736
6010310,1991,5019717
6010310,1995,5479557
6010311,1978,4091717
6010311,1993,5239827
6010311,1993,5249512
6010311,1997,5651301
6010311,1998,5848565
6010312,1986,4606705
6010312,1992,5145326
6010312,1992,5173032
6010312,1994,5332365
6010312,1996,5586870
6010312,1997,5702235
6010312,1998,5785502
6010312,1998,5842835
6010313,1982,4360321
6010313,1992,5143348
6010313,1996,5490767
6010313,1997,5615599
6010313,1999,5868556
6010313,1999,5934172
6010314,1989,4815943
6010314,1994,5332872
6010314,1996,5580224
6010314,1997,5636974
6010314,1997,5699716
6010314,1998,5752809
6010314,1998,5823294
6010314,1999,5871337
6010315,1991,5028219
6010315,1997,5626470
6010316,1979,4171852
6010316,1981,4282532
6010316,1981,4296417
6010316,1993,5212988
6010316,1996,5525041
6010317,1980,4210501
6010317,1981,4276146
6010317,1984,4488951
6010317,1986,4617101
6010317,1987,4648955
6010317,1987,4687423
6010317,1990,4902278
6010317,1992,5149413
6010317,1995,5454922
6010317,1997,5593552
6010318,1994,5302091
6010318,1995,5441386
6010318,1997,5639165
6010318,1997,5658127
6010319,1984,4465437
6010319,1996,5489191
6010320,1981,4295806
6010320,1982,4342547
6010320,1983,4420293
6010320,1990,4913634
6010320,1993,5246357
6010321,1991,5062259
6010322,1984,4451220
6010323,1975,3895087
6010323,1980,4226828
6010323,1987,4666394
6010323,1988,4740342
6010323,1994,5314325
6010323,1997,5636501
6010324,1980,4202522
6010324,1983,4416604
6010324,1984,4462783
6010324,1984,4473346
6010324,1985,4518338
6010324,1985,4529371
6010324,1985,4555228
6010324,1987,4702685
6010324,1989,4805285
6010324,1989,4810181
6010324,1989,4810182
6010324,1989,4867666
6010324,1992,5096404
6010324,1994,5282733
6010324,1994,5333369
6010325,1981,4303677
6010325,1983,4417867
6010325,1984,4431397
6010325,1985,4511324
6010325,1988,4755128
6010325,1989,4818550
6010325,1992,5123831
6010325,1994,5354566
6010325,1995,5417989
6010325,1997,5591470
6010325,1998,5799832
6010327,1975,3888519
6010327,1976,3971344
6010327,1980,4194765
6010327,1981,4285662
6010327,1982,4327770
6010327,1983,4407482
6010327,1989,4872830
6010327,1990,4911194
6010327,1993,5261438
6010327,1994,5283951
6010327,1994,5324083
6010327,1994,5326029
6010327,1995,5464256
6010328,1985,4516933
6010328,1989,4859172
6010328,1990,4904180
6010328,1992,5090893
6010328,1992,5145358
6010328,1993,5228849
6010328,1995,5462432
6010328,1995,5472338
6010328,1996,5538417
6010328,1996,5558514
6010328,1997,5655901
6010328,1998,5829963
6010328,1998,5833448
6010328,1999,5934895
6010329,1975,3873029
6010329,1975,3917442
6010329,1975,3923448
6010329,1977,4002297
6010329,1977,4013395
6010329,1978,4067686
6010329,1980,4216652
6010329,1981,4274812
6010329,1982,4355949
6010329,1983,4400138
6010329,1983,4419074
6010329,1984,4487553
6010329,1985,4521666
6010329,1986,4592204
6010329,1986,4598871
6010329,1987,4699587
6010329,1987,4702420
6010329,1988,4744748
6010329,1989,4861962
6010329,1989,4877371
6010329,1989,4886447
6010329,1990,4969814
6010329,1991,4996972
6010329,1991,5056720
6010329,1991,5057008
6010329,1992,5135387
6010329,1992,5156002
6010329,1992,5170942
6010329,1993,5203474
6010329,1993,5271564
6010329,1994,5337728
6010329,1994,5368230
6010329,1994,5372312
6010329,1995,5395046
6010329,1995,5464344
6010329,1996,5520334
6010329,1996,5551635
6010329,1996,5558276
6010330,1978,4105395
6010330,1982,4350103
6010330,1985,4502633
6010330,1996,5542841
6010331,1985,4529160
6010331,1992,5086380
6010332,1989,4850858
6010332,1996,5567146
6010333,1976,3994672
6010333,1988,4781577
6010333,1991,5000678
6010333,1992,5127825
6010333,1995,5395234
6010334,1983,4416616
6010334,1984,4427365
6010334,1985,4518347
6010334,1986,4569656
6010334,1989,4836773
6010335,1982,4332561
6010335,1992,5118297
6010335,1997,5648403
6010335,1999,5882196
6010336,1991,4990163
6010336,1992,5108432
6010336,1992,5141510
6010336,1993,5222987
6010336,1994,5348788
6010336,1995,5380328
6010336,1995,5455100
6010336,1996,5496372
6010336,1996,5507814
6010336,1996,5531794
6010337,1988,4793809
6010337,1989,4846718
6010337,1991,5062799
6010337,1992,5104591
6010337,1992,5120224
6010337,1994,5314335
6010337,1994,5328372
6010337,1996,5538429
6010338,1976,3964750
6010338,1979,4176473
6010338,1985,4514175
6010338,1989,4811951
6010338,1989,4828497
6010338,1989,4838793
6010338,1992,5106305
6010338,1992,5158295
6010338,1993,5203847
6010338,1993,5261174
6010338,1994,5375351
6010338,1995,5439220
6010338,1997,5666712
6010339,1976,3958344
6010339,1978,4103452
6010339,1978,4104821
6010339,1980,4228596
6010339,1985,4508511
6010339,1991,5026288
6010339,1993,5184971
6010339,1995,5474484
6010339,1996,5513993
6010339,1997,5609508
6010339,1999,5910009
6010340,1983,4412642
6010340,1991,5033675
6010340,1996,5517752
6010340,1996,5534667
6010340,1996,5545589
6010341,1990,4940419
6010341,1990,4954102
6010341,1994,5315062
6010341,1995,5444182
6010341,1998,5788529
6010342,1987,4679321
6010342,1991,5030134
6010342,1991,5042146
6010342,1993,5250759
6010343,1988,4784610
6010343,1996,5584710
6010343,1997,5613872
6010343,1997,5651693
6010344,1994,5275573
6010344,1994,5286214
6010344,1994,5305180
6010344,1995,5466166
6010344,1998,5818182
